year,metric,value,scenario_id,scenario_name,scenario_category,category
15,cash_tax_proxy_usd,0.0,committee_downside,Investment Committee Downside,Stress,Economics
1,operating_cash_flow_usd,-921020462.9307556,committee_downside,Investment Committee Downside,Stress,Cash Flow
2,operating_cash_flow_usd,-948171420.0266914,committee_downside,Investment Committee Downside,Stress,Cash Flow
3,operating_cash_flow_usd,-1016839344.6528883,committee_downside,Investment Committee Downside,Stress,Cash Flow
4,operating_cash_flow_usd,-1027147629.6409421,committee_downside,Investment Committee Downside,Stress,Cash Flow
5,operating_cash_flow_usd,-1005328530.2566934,committee_downside,Investment Committee Downside,Stress,Cash Flow
6,operating_cash_flow_usd,-977770042.5739732,committee_downside,Investment Committee Downside,Stress,Cash Flow
7,operating_cash_flow_usd,-949715686.051013,committee_downside,Investment Committee Downside,Stress,Cash Flow
8,operating_cash_flow_usd,-921900741.3939266,committee_downside,Investment Committee Downside,Stress,Cash Flow
9,operating_cash_flow_usd,-894424538.4681568,committee_downside,Investment Committee Downside,Stress,Cash Flow
10,operating_cash_flow_usd,-867301981.6505346,committee_downside,Investment Committee Downside,Stress,Cash Flow
11,operating_cash_flow_usd,-840536886.2239194,committee_downside,Investment Committee Downside,Stress,Cash Flow
12,operating_cash_flow_usd,-814131634.9669433,committee_downside,Investment Committee Downside,Stress,Cash Flow
13,operating_cash_flow_usd,-788088447.421926,committee_downside,Investment Committee Downside,Stress,Cash Flow
14,operating_cash_flow_usd,-762409546.5736027,committee_downside,Investment Committee Downside,Stress,Cash Flow
15,operating_cash_flow_usd,-737097180.685998,committee_downside,Investment Committee Downside,Stress,Cash Flow
1,initial_capex_usd,195499999.99999997,committee_downside,Investment Committee Downside,Stress,Investment
2,initial_capex_usd,0.0,committee_downside,Investment Committee Downside,Stress,Investment
3,initial_capex_usd,0.0,committee_downside,Investment Committee Downside,Stress,Investment
4,initial_capex_usd,0.0,committee_downside,Investment Committee Downside,Stress,Investment
5,initial_capex_usd,0.0,committee_downside,Investment Committee Downside,Stress,Investment
6,initial_capex_usd,0.0,committee_downside,Investment Committee Downside,Stress,Investment
7,initial_capex_usd,0.0,committee_downside,Investment Committee Downside,Stress,Investment
8,initial_capex_usd,0.0,committee_downside,Investment Committee Downside,Stress,Investment
9,initial_capex_usd,0.0,committee_downside,Investment Committee Downside,Stress,Investment
10,initial_capex_usd,0.0,committee_downside,Investment Committee Downside,Stress,Investment
11,initial_capex_usd,0.0,committee_downside,Investment Committee Downside,Stress,Investment
12,initial_capex_usd,0.0,committee_downside,Investment Committee Downside,Stress,Investment
13,initial_capex_usd,0.0,committee_downside,Investment Committee Downside,Stress,Investment
14,initial_capex_usd,0.0,committee_downside,Investment Committee Downside,Stress,Investment
15,initial_capex_usd,0.0,committee_downside,Investment Committee Downside,Stress,Investment
1,sustaining_capex_usd,0.0,committee_downside,Investment Committee Downside,Stress,Investment
2,sustaining_capex_usd,11500000.0,committee_downside,Investment Committee Downside,Stress,Investment
3,sustaining_capex_usd,11500000.0,committee_downside,Investment Committee Downside,Stress,Investment
4,sustaining_capex_usd,11500000.0,committee_downside,Investment Committee Downside,Stress,Investment
5,sustaining_capex_usd,11500000.0,committee_downside,Investment Committee Downside,Stress,Investment
6,sustaining_capex_usd,11500000.0,committee_downside,Investment Committee Downside,Stress,Investment
7,sustaining_capex_usd,11500000.0,committee_downside,Investment Committee Downside,Stress,Investment
8,sustaining_capex_usd,11500000.0,committee_downside,Investment Committee Downside,Stress,Investment
9,sustaining_capex_usd,11500000.0,committee_downside,Investment Committee Downside,Stress,Investment
10,sustaining_capex_usd,11500000.0,committee_downside,Investment Committee Downside,Stress,Investment
11,sustaining_capex_usd,11500000.0,committee_downside,Investment Committee Downside,Stress,Investment
12,sustaining_capex_usd,11500000.0,committee_downside,Investment Committee Downside,Stress,Investment
13,sustaining_capex_usd,11500000.0,committee_downside,Investment Committee Downside,Stress,Investment
14,sustaining_capex_usd,11500000.0,committee_downside,Investment Committee Downside,Stress,Investment
15,sustaining_capex_usd,11500000.0,committee_downside,Investment Committee Downside,Stress,Investment
1,capex_usd,195499999.99999997,committee_downside,Investment Committee Downside,Stress,Investment
2,capex_usd,11500000.0,committee_downside,Investment Committee Downside,Stress,Investment
3,capex_usd,11500000.0,committee_downside,Investment Committee Downside,Stress,Investment
4,capex_usd,11500000.0,committee_downside,Investment Committee Downside,Stress,Investment
5,capex_usd,11500000.0,committee_downside,Investment Committee Downside,Stress,Investment
6,capex_usd,11500000.0,committee_downside,Investment Committee Downside,Stress,Investment
7,capex_usd,11500000.0,committee_downside,Investment Committee Downside,Stress,Investment
8,capex_usd,11500000.0,committee_downside,Investment Committee Downside,Stress,Investment
9,capex_usd,11500000.0,committee_downside,Investment Committee Downside,Stress,Investment
10,capex_usd,11500000.0,committee_downside,Investment Committee Downside,Stress,Investment
11,capex_usd,11500000.0,committee_downside,Investment Committee Downside,Stress,Investment
12,capex_usd,11500000.0,committee_downside,Investment Committee Downside,Stress,Investment
13,capex_usd,11500000.0,committee_downside,Investment Committee Downside,Stress,Investment
14,capex_usd,11500000.0,committee_downside,Investment Committee Downside,Stress,Investment
15,capex_usd,11500000.0,committee_downside,Investment Committee Downside,Stress,Investment
1,working_capital_investment_usd,164009183.2137665,committee_downside,Investment Committee Downside,Stress,Working Capital
2,working_capital_investment_usd,8126724.159579545,committee_downside,Investment Committee Downside,Stress,Working Capital
3,working_capital_investment_usd,16111791.725737393,committee_downside,Investment Committee Downside,Stress,Working Capital
4,working_capital_investment_usd,5712994.615383565,committee_downside,Investment Committee Downside,Stress,Working Capital
5,working_capital_investment_usd,-270697.07756739855,committee_downside,Investment Committee Downside,Stress,Working Capital
6,working_capital_investment_usd,-1436952.7394117713,committee_downside,Investment Committee Downside,Stress,Working Capital
7,working_capital_investment_usd,-1623232.8911735117,committee_downside,Investment Committee Downside,Stress,Working Capital
8,working_capital_investment_usd,-1669712.5218600035,committee_downside,Investment Committee Downside,Stress,Working Capital
9,working_capital_investment_usd,-1697395.1093781888,committee_downside,Investment Committee Downside,Stress,Working Capital
10,working_capital_investment_usd,-1722680.245410651,committee_downside,Investment Committee Downside,Stress,Working Capital
11,working_capital_investment_usd,-1747773.239460349,committee_downside,Investment Committee Downside,Stress,Working Capital
12,working_capital_investment_usd,-1772971.761077106,committee_downside,Investment Committee Downside,Stress,Working Capital
13,working_capital_investment_usd,-1798317.478410095,committee_downside,Investment Committee Downside,Stress,Working Capital
14,working_capital_investment_usd,-1823817.7148340344,committee_downside,Investment Committee Downside,Stress,Working Capital
15,working_capital_investment_usd,-1849475.1844317913,committee_downside,Investment Committee Downside,Stress,Working Capital
1,working_capital_release_usd,0.0,committee_downside,Investment Committee Downside,Stress,Working Capital
2,working_capital_release_usd,0.0,committee_downside,Investment Committee Downside,Stress,Working Capital
3,working_capital_release_usd,0.0,committee_downside,Investment Committee Downside,Stress,Working Capital
4,working_capital_release_usd,0.0,committee_downside,Investment Committee Downside,Stress,Working Capital
5,working_capital_release_usd,0.0,committee_downside,Investment Committee Downside,Stress,Working Capital
6,working_capital_release_usd,0.0,committee_downside,Investment Committee Downside,Stress,Working Capital
7,working_capital_release_usd,0.0,committee_downside,Investment Committee Downside,Stress,Working Capital
8,working_capital_release_usd,0.0,committee_downside,Investment Committee Downside,Stress,Working Capital
9,working_capital_release_usd,0.0,committee_downside,Investment Committee Downside,Stress,Working Capital
10,working_capital_release_usd,0.0,committee_downside,Investment Committee Downside,Stress,Working Capital
11,working_capital_release_usd,0.0,committee_downside,Investment Committee Downside,Stress,Working Capital
12,working_capital_release_usd,0.0,committee_downside,Investment Committee Downside,Stress,Working Capital
13,working_capital_release_usd,0.0,committee_downside,Investment Committee Downside,Stress,Working Capital
14,working_capital_release_usd,0.0,committee_downside,Investment Committee Downside,Stress,Working Capital
15,working_capital_release_usd,-176547667.7514521,committee_downside,Investment Committee Downside,Stress,Working Capital
1,working_capital_delta_usd,164009183.2137665,committee_downside,Investment Committee Downside,Stress,Working Capital
2,working_capital_delta_usd,8126724.159579545,committee_downside,Investment Committee Downside,Stress,Working Capital
3,working_capital_delta_usd,16111791.725737393,committee_downside,Investment Committee Downside,Stress,Working Capital
4,working_capital_delta_usd,5712994.615383565,committee_downside,Investment Committee Downside,Stress,Working Capital
5,working_capital_delta_usd,-270697.07756739855,committee_downside,Investment Committee Downside,Stress,Working Capital
6,working_capital_delta_usd,-1436952.7394117713,committee_downside,Investment Committee Downside,Stress,Working Capital
7,working_capital_delta_usd,-1623232.8911735117,committee_downside,Investment Committee Downside,Stress,Working Capital
8,working_capital_delta_usd,-1669712.5218600035,committee_downside,Investment Committee Downside,Stress,Working Capital
9,working_capital_delta_usd,-1697395.1093781888,committee_downside,Investment Committee Downside,Stress,Working Capital
10,working_capital_delta_usd,-1722680.245410651,committee_downside,Investment Committee Downside,Stress,Working Capital
11,working_capital_delta_usd,-1747773.239460349,committee_downside,Investment Committee Downside,Stress,Working Capital
12,working_capital_delta_usd,-1772971.761077106,committee_downside,Investment Committee Downside,Stress,Working Capital
13,working_capital_delta_usd,-1798317.478410095,committee_downside,Investment Committee Downside,Stress,Working Capital
14,working_capital_delta_usd,-1823817.7148340344,committee_downside,Investment Committee Downside,Stress,Working Capital
15,working_capital_delta_usd,-178397142.93588388,committee_downside,Investment Committee Downside,Stress,Working Capital
1,free_cash_flow_usd,-1280529646.1445222,committee_downside,Investment Committee Downside,Stress,Cash Flow
2,free_cash_flow_usd,-967798144.186271,committee_downside,Investment Committee Downside,Stress,Cash Flow
3,free_cash_flow_usd,-1044451136.3786256,committee_downside,Investment Committee Downside,Stress,Cash Flow
4,free_cash_flow_usd,-1044360624.2563257,committee_downside,Investment Committee Downside,Stress,Cash Flow
5,free_cash_flow_usd,-1016557833.179126,committee_downside,Investment Committee Downside,Stress,Cash Flow
6,free_cash_flow_usd,-987833089.8345613,committee_downside,Investment Committee Downside,Stress,Cash Flow
7,free_cash_flow_usd,-959592453.1598395,committee_downside,Investment Committee Downside,Stress,Cash Flow
8,free_cash_flow_usd,-931731028.8720666,committee_downside,Investment Committee Downside,Stress,Cash Flow
9,free_cash_flow_usd,-904227143.3587786,committee_downside,Investment Committee Downside,Stress,Cash Flow
10,free_cash_flow_usd,-877079301.405124,committee_downside,Investment Committee Downside,Stress,Cash Flow
11,free_cash_flow_usd,-850289112.984459,committee_downside,Investment Committee Downside,Stress,Cash Flow
12,free_cash_flow_usd,-823858663.2058661,committee_downside,Investment Committee Downside,Stress,Cash Flow
13,free_cash_flow_usd,-797790129.9435159,committee_downside,Investment Committee Downside,Stress,Cash Flow
14,free_cash_flow_usd,-772085728.8587687,committee_downside,Investment Committee Downside,Stress,Cash Flow
15,free_cash_flow_usd,-570200037.7501141,committee_downside,Investment Committee Downside,Stress,Cash Flow
1,discounted_fcf_usd,-1148457081.743966,committee_downside,Investment Committee Downside,Stress,Valuation
2,discounted_fcf_usd,-778457756.3886433,committee_downside,Investment Committee Downside,Stress,Valuation
3,discounted_fcf_usd,-753465765.708346,committee_downside,Investment Committee Downside,Stress,Valuation
4,discounted_fcf_usd,-675695489.125199,committee_downside,Investment Committee Downside,Stress,Valuation
5,discounted_fcf_usd,-589871962.8972825,committee_downside,Investment Committee Downside,Stress,Valuation
6,discounted_fcf_usd,-514084329.19997424,committee_downside,Investment Committee Downside,Stress,Valuation
